0;129,56;164,28;149,08679999999998
1;131,8;141,32;136,7644
2;134,16;135,12;134,3164
3;134,16;135,12;134,4476
4;134,16;134,6;134,1776
5;133,32;134,16;133,80720000000002
6;133,32;133,32;133,32
7;133,32;133,32;133,32
8;133,32;133,84;133,3616
9;131,32;133,84;132,58
10;131,32;133,68;132,2056
11;131,32;133,08;131,65560000000002
12;131,32;132,16;131,74
13;130,96;132,16;131,63559999999998
14;131,8;131,8;131,8
15;131,8;132,84;132,0392
16;131,8;132,84;132,32
17;131,8;131,96;131,8304
18;131,8;134,2;132,42079999999999
19;131,8;134,2;132,4968
20;131,8;132,8;132,0376
21;131,72;132,04;131,88639999999998
22;131,72;131,72;131,72
23;130,88;131,72;131,5184
24;129,36;132,56;130,9656
25;129,36;130,32;129,84
26;129,36;130,32;129,84
27;129,36;129,36;129,36
28;129,0;131,08;129,6588
29;129,0;131,08;130,01319999999998
30;127,96;130,32;128,7136
31;127,96;130,2;128,226
32;127,96;130,88;129,23
33;127,96;130,52;128,46
34;127,96;129,4;128,4952
35;127,96;128,24;128,04399999999998
36;127,96;128,4;128,1288
37;127,96;128,12;128,04
38;127,96;128,6;128,2384
39;127,96;128,44;128,2
40;127,96;128,44;127,9648
41;127,96;127,96;127,96
42;127,96;128,48;128,22
43;127,96;129,36;128,486
44;127,96;128,84;128,1888
45;127,96;127,96;127,96
46;127,96;127,96;127,96
47;127,96;128,52;128,1476
48;127,28;129,4;128,5904
49;127,28;129,0;127,76280000000001
50;127,28;128,12;127,62
51;125,96;127,92;127,12360000000001
52;125,96;127,64;125,9804
53;125,96;125,96;125,96
54;125,96;126,16;125,96799999999999
55;125,96;125,96;125,96
56;125,96;125,96;125,96
57;125,96;126,36;126,104
58;125,96;126,36;126,124
59;124,72;128,72;126,6608
60;124,72;128,04;126,26080000000002
61;124,4;128,96;125,98319999999998
62;125,32;127,12;126,13519999999998
63;125,88;126,08;125,93
64;125,88;126,12;125,96879999999999
65;125,88;126,12;126,0
66;125,88;126,12;125,89200000000001
67;125,88;125,88;125,88
68;125,88;125,88;125,88
69;125,88;126,16;125,9136
70;125,52;126,16;125,8748
71;125,52;125,52;125,52
72;125,52;126,04;125,7592
73;125,52;127,08;126,03479999999999
74;125,16;126,84;126,072
75;125,16;128,2;125,7868
76;124,32;126,88;125,95280000000001
77;124,32;126,88;125,6
78;124,32;126,48;124,65639999999999
79;124,32;124,76;124,54
80;124,32;124,32;124,32
81;124,32;124,52;124,374
82;123,28;125,56;124,2632
83;123,28;124,32;123,5608
84;123,28;123,28;123,28
85;123,28;123,28;123,28
86;123,28;123,28;123,28
87;123,28;123,28;123,28
88;122,92;128,12;124,4484
89;122,92;127,76;125,34
90;122,92;127,76;125,0856
91;122,92;123,24;122,93279999999999
92;122,2;123,24;122,72
93;121,36;122,52;122,3084
94;121,36;122,92;121,99600000000001
95;121,36;122,08;121,6768
96;121,36;122,8;121,6472
97;121,36;123,28;122,12719999999999
98;121,36;122,4;121,684
99;121,36;122,88;122,12
