0;366,9;589,5;456,922
1;355,1;406,8;370,10900000000004
2;343,0;399,4;359,59600000000006
3;336,5;391,0;350,34799999999996
4;331,1;382,3;342,943
5;324,1;382,1;337,08900000000006
6;320,0;367,4;332,794
7;316,7;359,6;327,80100000000004
8;314,9;363,6;323,62800000000004
9;310,1;367,2;322,793
10;306,0;370,8;317,505
11;302,5;354,5;314,48
12;302,0;351,5;312,594
13;300,2;344,6;309,896
14;298,3;341,3;308,62299999999993
15;296,1;353,0;307,33900000000006
16;294,7;350,8;306,418
17;293,9;346,3;304,23699999999997
18;293,0;341,3;302,34900000000005
19;291,1;349,6;302,97900000000004
20;290,3;348,4;301,367
21;288,2;346,5;299,18999999999994
22;287,5;336,6;299,22
23;287,2;344,0;298,827
24;285,1;339,8;297,119
25;284,1;341,5;296,361
26;283,1;335,4;295,675
27;282,6;336,3;294,80199999999996
28;282,1;331,4;292,544
29;281,1;336,4;294,18699999999995
30;280,1;337,4;292,916
31;278,9;339,5;292,01800000000003
32;278,5;332,4;290,813
33;277,8;336,7;291,56699999999995
34;277,7;338,4;288,28900000000004
35;277,3;330,0;289,447
36;276,5;334,4;287,822
37;276,2;329,7;288,686
38;275,4;340,8;288,051
39;274,6;328,3;287,60999999999996
40;274,2;327,4;285,373
41;273,4;334,8;286,462
42;273,3;326,3;286,214
43;272,4;335,2;285,068
44;271,3;326,6;284,35
45;271,3;330,7;282,506
46;270,6;316,4;283,22300000000007
47;270,0;324,8;283,013
48;269,9;331,8;283,687
49;269,1;328,3;281,89300000000003
50;269,1;321,7;280,894
51;268,3;326,1;282,932
52;268,3;326,1;282,00899999999996
53;268,2;323,0;281,072
54;267,8;326,0;282,23799999999994
55;267,6;322,4;281,585
56;267,5;321,0;280,647
57;267,3;335,9;281,28200000000004
58;267,0;322,3;280,494
59;266,9;324,8;281,197
60;266,8;321,2;279,256
61;266,7;324,3;278,216
62;266,2;331,9;280,70099999999996
63;266,2;318,8;279,28900000000004
64;265,8;322,2;280,662
65;265,8;326,3;278,15700000000004
66;265,7;322,1;278,601
67;265,1;321,3;276,617
68;264,3;320,7;279,21099999999996
69;263,9;316,0;277,72100000000006
70;263,8;320,0;277,76000000000005
71;263,8;317,7;277,04200000000003
72;263,8;317,8;277,31100000000004
73;263,6;319,9;278,12800000000004
74;263,6;313,2;277,233
75;263,4;313,3;276,114
76;263,1;318,8;276,823
77;262,9;317,6;277,288
78;262,9;323,3;276,835
79;262,9;324,8;277,927
80;262,9;318,7;276,582
81;262,9;317,5;276,45799999999997
82;262,6;316,8;276,57700000000006
83;262,6;328,8;277,16299999999995
84;262,2;317,3;277,589
85;262,2;325,1;275,72499999999997
86;262,2;318,7;275,943
87;262,1;313,1;276,255
88;262,0;316,0;275,98099999999994
89;262,0;318,1;274,956
90;262,0;324,2;277,19
91;262,0;318,2;277,04800000000006
92;262,0;307,9;275,361
93;262,0;309,7;274,516
94;262,0;323,0;275,568
95;261,9;322,1;276,695
96;261,9;315,5;277,69999999999993
97;261,9;323,4;277,6070000000001
98;261,9;316,9;276,312
99;261,9;325,1;276,13599999999997
