0;243,52;262,04;253,4052
1;243,52;245,12;244,7688
2;244,48;244,84;244,7248
3;243,52;247,0;245,36480000000003
4;243,52;247,0;245,26
5;243,52;246,04;244,0352
6;243,52;244,52;243,7088
7;243,52;243,52;243,52
8;243,52;243,52;243,52
9;243,52;243,52;243,52
10;243,52;243,52;243,52
11;243,52;243,72;243,53400000000002
12;243,52;243,72;243,62
13;243,52;243,72;243,606
14;243,52;243,52;243,52
15;243,52;243,52;243,52
16;243,52;243,52;243,52
17;243,52;243,52;243,52
18;243,52;243,52;243,52
19;242,88;243,52;243,2
20;242,88;244,04;243,17
21;242,88;245,0;243,7776
22;242,88;243,84;243,36
23;242,88;243,84;243,36
24;242,88;243,84;242,9088
25;242,88;244,04;243,1468
26;242,88;244,04;243,46
27;242,88;245,0;243,50799999999998
28;242,52;245,0;243,51080000000002
29;242,52;242,52;242,52
30;242,52;242,72;242,62
31;242,52;242,72;242,718
32;242,72;242,72;242,72
33;242,72;242,72;242,72
34;242,72;242,72;242,72
35;242,72;242,72;242,72
36;242,72;244,32;242,98559999999998
37;242,72;244,32;243,52
38;242,72;244,32;243,36
39;242,72;243,68;243,2
40;242,72;242,72;242,72
41;242,72;242,72;242,72
42;242,72;243,88;242,8244
43;242,72;243,88;243,3
44;242,72;243,88;242,9752
45;242,72;242,72;242,72
46;242,72;242,72;242,72
47;242,72;242,72;242,72
48;242,72;242,72;242,72
49;242,72;242,72;242,72
50;242,72;242,72;242,72
51;242,36;243,68;242,91199999999998
52;241,4;243,32;242,7152
53;241,4;243,32;241,9472
54;241,4;241,4;241,4
55;241,4;242,56;241,922
56;241,4;242,56;241,98
57;241,4;242,56;241,98
58;241,4;241,4;241,4
59;241,4;241,4;241,4
60;241,4;241,4;241,4
61;241,4;241,4;241,4
62;241,4;241,4;241,4
63;241,4;241,4;241,4
64;241,4;241,4;241,4
65;241,4;241,4;241,4
66;241,4;241,4;241,4
67;241,4;241,4;241,4
68;241,4;241,4;241,4
69;241,4;241,4;241,4
70;241,4;241,4;241,4
71;241,4;241,4;241,4
72;241,4;241,4;241,4
73;241,04;241,4;241,22
74;241,04;241,04;241,04
75;241,04;242,0;241,1552
76;241,04;241,68;241,3152
77;241,04;242,32;241,456
78;241,04;242,32;241,68
79;241,04;242,32;241,46239999999997
80;241,04;241,68;241,2448
81;241,04;242,0;241,2224
82;241,04;242,64;241,5264
83;241,04;242,0;241,136
84;241,04;241,04;241,04
85;241,04;242,0;241,2704
86;240,08;242,0;241,3856
87;240,08;242,2;240,9192
88;240,08;241,24;241,2284
89;241,24;241,24;241,24
90;241,04;241,24;241,18599999999998
91;241,04;241,24;241,138
92;241,04;241,04;241,04
93;241,04;241,04;241,04
94;241,04;241,04;241,04
95;241,04;241,04;241,04
96;241,04;241,04;241,04
97;241,04;241,04;241,04
98;241,04;241,04;241,04
99;241,04;241,04;241,04
