0;132,32;139,08;136,6788
1;134,2;135,0;134,216
2;134,2;134,2;134,2
3;134,2;134,2;134,2
4;134,2;134,2;134,2
5;133,52;134,2;133,9892
6;133,52;133,52;133,52
7;133,52;133,52;133,52
8;133,52;133,52;133,52
9;133,52;133,52;133,52
10;133,52;133,52;133,52
11;132,52;134,68;133,58360000000002
12;132,52;133,68;132,6824
13;132,52;133,68;133,042
14;132,52;132,52;132,52
15;132,52;132,92;132,72
16;132,52;132,92;132,72
17;132,52;132,92;132,616
18;132,52;132,52;132,52
19;132,52;132,52;132,52
20;132,52;133,68;132,6824
21;132,52;134,84;133,68
22;132,52;134,84;133,564
23;132,52;133,68;133,1
24;132,52;134,36;133,1616
25;132,52;133,2;132,86
26;132,52;133,2;132,7716
27;131,84;133,68;132,9844
28;131,84;133,0;132,42
29;131,84;133,0;132,42
30;131,84;133,4;132,27200000000002
31;131,84;131,84;131,84
32;131,84;131,84;131,84
33;131,84;131,84;131,84
34;131,84;131,84;131,84
35;131,84;131,84;131,84
36;131,84;131,84;131,84
37;131,84;132,16;131,8656
38;131,84;132,16;132,0
39;131,84;132,16;132,0
40;131,84;132,16;132,0
41;131,84;132,16;131,8528
42;131,84;131,84;131,84
43;131,84;131,84;131,84
44;131,84;131,84;131,84
45;131,84;131,84;131,84
46;131,44;131,84;131,64
47;131,44;131,44;131,44
48;131,04;131,44;131,416
49;131,04;131,44;131,04399999999998
50;130,72;131,04;130,976
51;130,72;131,04;130,88
52;130,72;130,72;130,72
53;130,72;130,72;130,72
54;130,72;130,72;130,72
55;130,72;131,12;130,92
56;130,72;131,12;130,92
57;130,72;131,12;130,804
58;130,72;130,72;130,72
59;130,72;130,72;130,72
60;130,72;130,72;130,72
61;130,72;130,72;130,72
62;130,72;130,72;130,72
63;130,72;130,72;130,72
64;129,56;130,72;130,1112
65;129,24;129,88;129,56
66;128,56;129,56;129,0668
67;128,56;128,88;128,6336
68;128,56;128,56;128,56
69;127,4;128,56;128,3164
70;127,4;127,4;127,4
71;126,72;127,4;127,06
72;126,32;127,4;126,6068
73;126,32;127,48;126,9
74;126,32;127,48;126,9
75;126,32;127,48;126,80720000000001
76;126,32;126,32;126,32
77;126,32;126,72;126,368
78;125,96;126,72;126,4048
79;125,96;126,36;126,024
80;125,96;125,96;125,96
81;125,96;125,96;125,96
82;125,96;125,96;125,96
83;125,96;125,96;125,96
84;125,96;126,28;126,02720000000001
85;125,28;126,28;125,882
86;125,28;126,76;125,68360000000001
87;125,28;126,76;125,9112
88;125,28;126,44;125,86
89;125,28;126,44;125,86
90;125,28;125,28;125,28
91;125,28;125,28;125,28
92;125,28;125,28;125,28
93;125,28;125,28;125,28
94;125,28;125,28;125,28
95;125,28;125,28;125,28
96;125,28;125,28;125,28
97;124,96;125,28;125,2
98;124,96;124,96;124,96
99;124,96;124,96;124,96
