0;106,8;125,2;113,8248
1;107,56;112,6;109,53960000000001
2;106,6;110,92;108,4892
3;106,72;109,76;107,8176
4;105,8;108,92;107,42479999999999
5;105,6;110,52;107,46959999999999
6;105,56;111,48;107,7448
7;105,56;111,6;108,14399999999999
8;105,6;110,64;106,55279999999999
9;105,4;111,44;107,09839999999998
10;105,4;110,56;106,99679999999998
11;105,4;108,72;106,5916
12;105,44;106,76;105,8716
13;105,44;109,56;106,95880000000001
14;105,4;109,6;106,82
15;105,12;109,68;107,24599999999998
16;105,12;106,52;105,764
17;104,12;106,84;105,6784
18;104,12;107,48;105,5024
19;104,12;107,2;105,17040000000001
20;104,12;107,16;105,35600000000001
21;104,12;108,08;106,0104
22;104,08;109,0;106,2164
23;104,08;108,96;106,33839999999998
24;105,0;109,92;106,3908
25;105,04;110,6;107,5904
26;105,04;109,68;106,0352
27;105,04;107,88;105,63759999999998
28;105,04;108,52;105,9016
29;104,96;108,64;105,93879999999999
30;104,96;108,6;106,37240000000001
31;104,0;109,48;106,45200000000001
32;104,0;108,68;106,37960000000001
33;104,96;106,88;105,92
34;104,96;107,16;105,3732
35;104,96;107,88;105,71
36;104,96;107,0;105,98
37;104,96;108,84;106,0996
38;104,0;110,04;106,8784
39;104,0;111,64;107,47439999999999
40;104,0;109,8;105,72040000000001
41;104,0;108,0;105,2572
42;104,0;106,88;105,22200000000001
43;104,0;106,56;105,13680000000001
44;104,0;107,56;105,65920000000001
45;104,0;106,88;105,2444
46;104,0;107,8;104,44
47;104,0;108,56;105,6868
48;104,0;107,32;105,1832
49;104,0;105,64;105,22959999999999
50;104,0;108,08;105,2412
51;104,0;108,36;105,6584
52;104,0;107,96;105,11599999999999
53;104,0;108,88;105,4444
54;104,0;108,8;105,70759999999999
55;104,0;109,12;106,13680000000001
56;104,0;107,36;105,2524
57;104,0;108,04;104,93639999999999
58;104,0;107,24;105,0336
59;104,0;108,16;105,1752
60;104,0;108,24;105,87160000000002
61;104,0;108,44;105,564
62;104,0;104,56;104,20640000000002
63;104,0;105,32;104,1928
64;104,0;106,16;104,85040000000001
65;104,0;108,24;105,556
66;104,0;108,96;106,0676
67;104,04;107,76;105,3964
68;104,04;105,0;104,0872
69;104,04;106,92;104,97719999999998
70;104,04;106,96;105,34960000000001
71;104,04;107,12;105,0792
72;104,0;107,4;104,52080000000002
73;104,04;107,92;105,5132
74;104,04;107,6;105,0892
75;104,2;110,32;105,71759999999999
76;105,08;111,44;107,54320000000001
77;105,08;108,76;106,4752
78;105,08;110,16;107,186
79;104,92;110,2;107,47200000000001
80;104,88;109,44;107,0996
81;104,88;110,0;106,5292
82;104,88;107,12;106,03479999999999
83;105,0;108,92;106,4816
84;105,04;110,44;106,9976
85;105,0;112,08;107,6876
86;105,0;109,76;107,37039999999999
87;105,04;113,64;107,92559999999999
88;104,92;111,16;107,5376
89;104,24;110,52;106,11400000000002
90;104,2;108,32;105,634
91;104,2;108,32;105,7556
92;104,2;108,48;105,93679999999999
93;104,24;110,76;106,8516
94;105,2;111,76;107,60479999999998
95;104,28;110,32;107,46440000000001
96;104,28;109,12;106,12960000000001
97;104,28;107,2;105,4616
98;104,28;106,68;104,9304
99;104,28;108,56;106,3932
